Name	Brewery	Style	ABV	IBU	Location	Brewery_Website	Out_of_Production
La Gourmande	L'art d'en brasser	Amber	7.0	34.0	Horrues	N/A	No longer in production
La Lunatique 4	L'art d'en brasser	Pale ale	6.0	N/A	Horrues	N/A	No longer in production
La Lunatique 5	L'art d'en brasser	Rookbier	7.5	N/A	Horrues	N/A	No longer in production
La Lunatique 2	L'art d'en brasser	Blond	10.0	N/A	Horrues	N/A	No longer in production
La Sobre	L'art d'en brasser	Amber	6.5	N/A	Horrues	N/A	No longer in production
La Velue	L'art d'en brasser	Blond	6.0	N/A	Horrues	N/A	No longer in production
La Belle De Soignies	L'art d'en brasser	Blond	6.5	N/A	Horrues	N/A	No longer in production
La Belle d'Horrues	L'art d'en brasser	Amber	6.5	N/A	Horrues	N/A	No longer in production
Le Baiser d'Alix	L'art d'en brasser	Pale ale	6.0	N/A	Horrues	N/A	No longer in production
Drama Queen	Stokhove	Porter	6.7	N/A	Waardamme	http://www.brouwerijstokhove.be/	Available
Voordeur	't  Paenhuys	Blond	4.5	27.0	Nieuwkerken-Waas	https://www.tpaenhuys.be/	Available
Wolfshagen	4Pajot Microbrouwerij	Blond	6.5	N/A	Lembeek	http://www.4pajot.be/	
Gregory’s 7382	Brasserie de l’Abbaye des Rocs	Saison	6.2	N/A	MONTIGNIES-SUR-ROC	http://www.abbaye-des-rocs.com/	Available
Black Rocs Barrel Aged	Brasserie de l’Abbaye des Rocs	Stout	7.5	N/A	MONTIGNIES-SUR-ROC	http://www.abbaye-des-rocs.com/	No longer in production
Sitis	Brasserie de l’Abbaye des Rocs	Blond	5.5	47.0	MONTIGNIES-SUR-ROC	http://www.abbaye-des-rocs.com/	No longer in production
Hopmonkey Amber	Fris & Monter BV	IPA	6.1	30.0	Dendermonde	https://www.hopmonkey.be/	Available
Bazi Hofbrouw Tripel	Hofbrouwerijke	Tripel	8.5	30.0	Beerzel	http://www.thofbrouwerijke.be	Available
De Wandeling	Hopperd	Blond	6.0	26.0	Westmeerbeek	http://www.denhopperd.be/	Available
Punaise Preuske Prente	De Koekoeksbrouwer-ei	Bière de Champagne	10.5	20.0	Izegem	https://b33rbox.be/	Available
Sloebieke	Hopperd	Blond	7.5	N/A	Westmeerbeek	http://www.denhopperd.be/	
1897	En Stoemelings	Blond	5.7	N/A	Brussel	https://www.enstoemelings.be/	Available
Viens Gamin	Brussels Beer Project	Pale ale	5.3	25.0	Brussel	http://beerproject.be/?lang=nl	Available
Cristal XTRA	Alken-Maes	Pils	5.2	N/A	Alken	https://www.alken-maes.be/	Available
Hul Extra Stout	De Wilde Brouwers	Stout	7.0	40.0	Merelbeke	https://www.dewildebrouwers.be/	No longer in production
Aqueduc	Brasserie La Fluviation	Pale ale	6.2	34.0	Braine-l'Alleud	https://www.lafluviation.be/	No longer in production
Braine Child	Brasserie La Fluviation	IPA	6.3	70.0	Braine-l'Alleud	https://www.lafluviation.be/	No longer in production
GruzAle di Wandion	Brasserie La Fluviation	Fruitbier	6.5	35.0	Braine-l'Alleud	https://www.lafluviation.be/	Available
Rivages	Brasserie La Fluviation	Stout	8.5	52.0	Braine-l'Alleud	https://www.lafluviation.be/	No longer in production
RivièreDiver	Brasserie La Fluviation	Amber	7.0	50.0	Braine-l'Alleud	https://www.lafluviation.be/	Available
Tenthop House	Brasserie La Fluviation	IPA	4.6	24.0	Braine-l'Alleud	https://www.lafluviation.be/	Available
Skógafoss	Puffin Brewery	Quadrupel	10.7	32.0	Membruggen	https://www.puffinbrewery.be	Available
Þingvellir	Puffin Brewery	IPA	6.5	38.0	Membruggen	https://www.puffinbrewery.be	No longer in production
PAsOepJom	Brouwerij 31	Blond	7.5	20.0	Wortel	https://www.brouwerij31.be/	No longer in production
Martin-Ale	Martinas Bieren	Amber	5.0	N/A	Merchtem	https://www.martinasbieren.be	No longer in production
Krekedaeler	De Stoefers	Donker	8.8	N/A	Kortemark	https://www.brouwerijdestoefers.be/	Available
Brave	Everbier	Blond	3.7	N/A	Antwerpen	https://everbier.com/	No longer in production
Vlaamsche Leeuw Premium Export	De Brouwerij van Vlaanderen bvba	Pils	4.8	N/A	Wielsbeke	https://www.vlaamscheleeuw.com/nl	
Abattoir Viane	De Hoevebrouwers	Blond	6.7	N/A	Zottegem	https://www.dehoevebrouwers.be/	Available
Leeuwerik	De Hoevebrouwers	Tripel	8.0	N/A	Zottegem	https://www.dehoevebrouwers.be/	Available
Kadeeke	Nieuwhuys	Pale ale	7.5	20.0	Hoegaarden	http://www.nieuwhuys.be/	No longer in production
Mama Kivu	't  Paenhuys	Tripel	8.0	N/A	Nieuwkerken-Waas	https://www.tpaenhuys.be/	Available
Ne Flierefluiter Family Reserve Batch 1	Fisser	Tripel	11.0	N/A	Geel-Zammel	https://www.fisser.be/bier/neflierefuiter	No longer in production
Ne Flierefluiter Natuurbier	Fisser	Blond	6.2	N/A	Geel-Zammel	https://www.fisser.be/bier/neflierefuiter	
Ne Flierefluiter Family Reserve Batch II	Fisser	Tripel	10.5	N/A	Geel-Zammel	https://www.fisser.be/bier/neflierefuiter	Available
Ne Flierefluiter Family Reserve Batch III	Fisser	Tripel	10.7	N/A	Geel-Zammel	https://www.fisser.be/bier/neflierefuiter	Available
Blanche De Lessive	de la Lesse	Witbier	5.0	N/A	Éprave, Rochefort	http://www.brasseriedelalesse.be/	Available
Gamba Bier	4Pajot Microbrouwerij	Blond	6.0	N/A	Lembeek	http://www.4pajot.be/	No longer in production
Fraline	Elcano	Sour	4.5	N/A	Vilvoorde	https://www.elcanobeer.com/	No longer in production
Karakterkop	Elcano	Saison	7.5	N/A	Vilvoorde	https://www.elcanobeer.com/	Available
Saint-Lazare Ambrée	Saint-Lazare	Pale ale	6.2	25.0	Mons	http://www.saint-lazare.be	Available
Belgica Beer Blonde	Brasserie de Londres	Blond	6.2	25.0	Bergen	https://belgica-beer.be/	Available
Belgica Beer Brune	Brasserie de Londres	Donker	7.7	N/A	Bergen	https://belgica-beer.be/	Available
Belgica Beer Christmas	Brasserie de Londres	Kerstbier	9.0	N/A	Bergen	https://belgica-beer.be/	Available
Belgica Beer Triple	Brasserie de Londres	Tripel	8.5	N/A	Bergen	https://belgica-beer.be/	Available
Belgica Wheat Beer	Brasserie de Londres	Witbier	4.5	N/A	Bergen	https://belgica-beer.be/	Available
Gordon Blond Oak Aged	John Martin NV	Tripel	8.0	N/A	Genval  	https://anthonymartin.be/nl/	Available
Gordon Scotch Barrel Aged	John Martin NV	Scotch ale	9.5	27.0	Genval  	https://anthonymartin.be/nl/	No longer in production
Silly Triple Bio	Silly	Tripel	9.0	N/A	Silly	https://silly-beer.com/nl/start/	Available
ESUS	Brasserie Philippe	Saison	6.9	N/A	Houffalize	N/A	No longer in production
Forêt Noire	Brasserie Philippe	Stout	7.0	20.0	Houffalize	N/A	No longer in production
Toutatis	Brasserie Philippe	IPA	6.6	54.0	Houffalize	N/A	
Macha	Brasserie Philippe	Pale ale	6.0	45.0	Houffalize	N/A	No longer in production
Griotteke	Timmermans	Kriek	6.7	N/A	Itterbeek	https://brtimmermans.be/nl/	Available
Arel Black	Arel Brewing Project	IPA Black	5.9	33.0	Aarlen	https://www.arelbrewingproject.be/	Available
Arel Super Pils	Arel Brewing Project	Pils	5.4	30.0	Aarlen	https://www.arelbrewingproject.be/	Available
Windy Pale Ale	Arel Brewing Project	Pale ale	5.9	32.0	Aarlen	https://www.arelbrewingproject.be/	Available
Windy Pale Ale Elsässisch Variant	Arel Brewing Project	Pale ale	5.9	32.0	Aarlen	https://www.arelbrewingproject.be/	Available
Windy Pale Ale In Kevin We Trust	Arel Brewing Project	Pale ale	5.9	32.0	Aarlen	https://www.arelbrewingproject.be/	Available
Windy Pale Ale Who Shot the Sheriff?	Arel Brewing Project	Pale ale	5.9	32.0	Aarlen	https://www.arelbrewingproject.be/	Available
Right Honey?!	De Rechter	Honingbier	9.5	30.0	Hasselt	https://www.derechter.be/	No longer in production
Dracarys	De Rechter	Tripel	9.5	31.0	Hasselt	https://www.derechter.be/	No longer in production
R.ipa	De Rechter	IPA	7.0	70.0	Hasselt	https://www.derechter.be/	No longer in production
Hasseltse stoute	De Rechter	Stout	10.5	50.0	Hasselt	https://www.derechter.be/	Available
Berry White	Ultima	Fruitbier	5.5	N/A	Diepenbeek	http://www.bierfirma-ultima.be/	Available
Moesjke Blond	Ultima	Blond	6.9	N/A	Diepenbeek	http://www.bierfirma-ultima.be/	Available
Moesjke Dark	Ultima	Donker	8.5	N/A	Diepenbeek	http://www.bierfirma-ultima.be/	Available
Moesjke Magniac	Ultima	Blond	6.9	N/A	Diepenbeek	http://www.bierfirma-ultima.be/	Available
Moesjke Tripple	Ultima	Tripel	8.5	N/A	Diepenbeek	http://www.bierfirma-ultima.be/	Available
Schalkse Wombat	Ultima	Bière de Champagne	9.7	19.0	Diepenbeek	http://www.bierfirma-ultima.be/	Available
De Soldaat Tripel	Ultima	Tripel	9.0	N/A	Diepenbeek	http://www.bierfirma-ultima.be/	Available
Barrique	Bertinchamps	Tripel	8.0	20.0	Gembloux 	https://www.bertinchamps.be/nl/bertinchamps	Available
Cuvee Van De Chef	Stadsbrouwerij 't Koelschip	Donker	8.5	N/A	Oostende	https://www.blondekuif.be/be/	Available
Vandenbos Tripel Tingel	Erneffen	Tripel	9.0	N/A	Denderbelle	N/A	Available
Kriek Whiskey	Hof ten Dormaal	Kriek	6.5	N/A	Tildonk	https://www.hoftendormaal.com/	Available
Silly Kriek	Silly	Kriek	4.8	N/A	Silly	https://silly-beer.com/nl/start/	Available
Monk's Café Grand Cru	Van Steenberge	Sour	5.5	N/A	Ertvelde	https://www.vansteenberge.com/nl	No longer in production
Wild Adam	Brouwerij van't Pajottenland	Lambiek	6.5	20.0	Pepingen	https://bvantp.be	No longer in production
Grimbergen Magnum Opus Brut Beer	Alken-Maes	Bière de Champagne	8.0	N/A	Alken	https://www.alken-maes.be/	Available
Punaise Rosse Tinke	De Koekoeksbrouwer-ei	Red Ale	6.9	30.0	Izegem	https://b33rbox.be/	Available
Liefmans Kriek Brut Xtra	Liefmans	Kriek	9.5	N/A	Oudenaarde	https://www.liefmans.be/	Available
XII Flemish Red Ale	Sosab	Sour	5.2	8.0	Heule	https://www.sosab.be/nl/	Available
XX Pale Grand Cru	Sosab	Sour	6.0	8.0	Heule	https://www.sosab.be/nl/	Available
IX Echte Kriek	Sosab	Kriek	6.0	8.0	Heule	https://www.sosab.be/nl/	Available
Desideer	De Bock	Donker	9.2	25.0	Beveren	https://www.brouwerijdebock.be/	Available
BSL065	Saint-Lazare	Pale ale	6.0	30.0	Mons	http://www.saint-lazare.be	No longer in production
Rader - the Belgian Gin Beer	Abbaye de Val-Dieu	Spiced / Herbed Beer	10.1	N/A	Aubel	https://www.abbaye-du-val-dieu.be/nl/de-brouwerij/	Available
Peak Barrel Aged - Triple Rhum	Belgium Peak Beer	Tripel	10.5	N/A	Sourbrodt	https://peakbeer.be/nl/home	No longer in production
Biolithics Pils Dry Hopped	Belgo Sapiens Brewers	Pils	5.2	20.0	Nivelles 	http://belgosapiens.be/	Available
Mule Lager Beer	Brasserie de la Mule	Pils	4.8	N/A	Brussel	https://brasseriedelamule.wixsite.com/mon-site	No longer in production
Hoptimist	Abbaye de Val-Dieu	Blond	6.5	27.0	Aubel	https://www.abbaye-du-val-dieu.be/nl/de-brouwerij/	No longer in production
Bolleke De Koninck	De Koninck	nbekend - Unknown - Inconnu	5.2	23.0	Antwerpen	https://www.dekoninck.be/	No longer in production
Tijmreiziger	Batteliek	Spiced / Herbed Beer	5.2	N/A	Battel	https://www.batteliek.be/	Available
Zeemeermin	Batteliek	Strong Golden Ale	6.7	30.0	Battel	https://www.batteliek.be/	No longer in production
Scotch Silly Barrel Aged (Pinot Noir)	Silly	Scotch Ale	10.0	N/A	Silly	https://silly-beer.com/nl/start/	Available
Aan de Rekker (hangen) 2021	Buurtbrouwerij de Coureur	IPA	4.5	35.0	Kessel-Lo (Leuven)	https://brouwerijdecoureur.be	No longer in production
ne lustige Loemelaer	Amai	Quadrupel	10.0	21.0	Lommel 	https://www.brouwerij-amai.be/	Available
Demi de Mêlée	De Brabandere - voorheen Bavik	Blond	5.9	25.0	Bavikhove	https://www.brouwerijdebrabandere.be/nl	No longer in production
Timmermans Kriek Lambicus	Timmermans	Kriek	4.0	10.0	Itterbeek	https://brtimmermans.be/nl/	No longer in production
Martin's IPA 44	John Martin NV	IPA	6.9	N/A	Genval  	https://anthonymartin.be/nl/	No longer in production
Hertenhaas	Het Nest	Tripel	7.5	35.0	Turnhout	https://www.brouwerijhetnest.be/nl/	Available
TAX Hoppy Hunter	Taxandria	IPA	5.8	N/A	Turnhout	http://www.taxandriabier.be	Available
Weldse Bok	Het Nest	Tripel	8.0	N/A	Turnhout	https://www.brouwerijhetnest.be/nl/	Available
Swaelmke	De Graal	Blond	6.5	N/A	Brakel	https://degraal.be/	Available
Griffioen	2930.Beer	Quadrupel	9.5	20.0	Brasschaat	https://2930.beer	Available
Amusement	2930.Beer	Pale Ale	5.0	40.0	Brasschaat	https://2930.beer	No longer in production
Vaurien V5	Brasserie Vaurien	Blond	5.5	18.0	Grandvoir	http://terredevaurien.be	Available
Vaurien V7	Brasserie Vaurien	Blond	7.0	27.0	Grandvoir	http://terredevaurien.be	Available
Vaurien W4	Brasserie Vaurien	Witbier	4.4	18.0	Grandvoir	http://terredevaurien.be	Available
Experimental {C} - Fine Beer Cognac Barrel Aged	Brasserie {C}	Quadrupel	10.0	N/A	Luik	http://brasseriec.com/nl/	Available
Experimental {C} - Fine Beer Rhum Barrel Aged	Brasserie {C}	Quadrupel	10.0	N/A	Luik	http://brasseriec.com/nl/	Available
Experimental {C} - Fine Beer Whisky Barrel Aged	Brasserie {C}	Quadrupel	10.0	N/A	Luik	http://brasseriec.com/nl/	Available
3 Fonteinen Rabarber	3 Fonteinen	Fruitbier	5.0	N/A	Lot (Beersel)	https://www.3fonteinen.be/nl/	No longer in production
Knorrie	't Kroontje	Tripel	8.5	N/A	Denderbelle	https://www.tkroontje.be/	
Zwaren Teckel	't Kroontje	Blond	8.5	N/A	Denderbelle	https://www.tkroontje.be/	
3 Q Beer	Brouwerij B Blankenberge	Strong Golden Ale	9.0	N/A	Blankenberge	http://www.brouwerijb.com/Nederlands/Home.html	Available
Abyss of Darkness Tomintoul Whisky BA	Galea Craft Beers	Stout	12.5	40.0	Brasschaat	http://www.galeacraftbeers.be	Available
Antwerp Brandy Vanilla Barrel Aged	Galea Craft Beers	Stout	14.0	35.0	Brasschaat	http://www.galeacraftbeers.be	Available
Antwerp Buffalo Trace Bourbon Barrel Aged	Galea Craft Beers	Stout	14.0	35.0	Brasschaat	http://www.galeacraftbeers.be	Available
Berry and Bean	Galea Craft Beers	Sour	6.5	6.0	Brasschaat	http://www.galeacraftbeers.be	Available
Black Pope - Peru El Palto Coffee And Tahitian Vanilla Beans	Galea Craft Beers	Stout	11.5	45.0	Brasschaat	http://www.galeacraftbeers.be	Available
Black Treats Chocolate Ice Cream Stout	Galea Craft Beers	Stout	11.5	25.0	Brasschaat	http://www.galeacraftbeers.be	
Terre Noir	Galea Craft Beers	Saison	8.5	40.0	Brasschaat	http://www.galeacraftbeers.be	Available
Legio IV	Galea Craft Beers	Sour	7.0	15.0	Brasschaat	http://www.galeacraftbeers.be	Available
Want Some More Blueberry Pie	Galea Craft Beers	Stout	11.5	30.0	Brasschaat	http://www.galeacraftbeers.be	Available
The Amazing Stories of the Mosaic Monster	PULP Brasserie Urbaine	Blond	6.1	33.0	Luik	https://brasseriepulp.be/	Available
A journey to the Freak Zone and back	PULP Brasserie Urbaine	Donker	6.1	32.0	Luik	https://brasseriepulp.be/	Available
Las Vacaciones De Los Chiles Pistoleros Suaves	PULP Brasserie Urbaine	Porter	5.8	N/A	Luik	https://brasseriepulp.be/	Available
Abbaye de Cambron X-mas	Brasserie de Cambron - Pairi Daiza	Strong Dark Ale	9.0	32.0	Brugelette	https://www.pairidaiza.eu/nl/activiteiten/de-brasserie	No longer in production
Ardenne Wood Bee Gees - 2020 Cognac BA	Minne	Tripel	9.5	N/A	Somme-Leuze	http://www.brasseriedebastogne.be/	
Ardenne Wood Zig Zag Sauternes	Minne	Blond	9.5	N/A	Somme-Leuze	http://www.brasseriedebastogne.be/	No longer in production
Ardenne Wood Zig Zag Pineau Des Charentes	Minne	Blond	9.5	N/A	Somme-Leuze	http://www.brasseriedebastogne.be/	No longer in production
Ardenne Wood Zig Zag Meursault	Minne	Blond	9.5	N/A	Somme-Leuze	http://www.brasseriedebastogne.be/	No longer in production
Blanche Ardenne Bio	Minne	Witbier	5.0	15.0	Somme-Leuze	http://www.brasseriedebastogne.be/	Available
Rare Bière De Messe	Zythologist	Brett Beer	6.66	N/A	Gouy-lez-Piéton	https://en.brasseriezythologist.com	
Bobby Wood	Minne	Stout	10.0	35.0	Somme-Leuze	http://www.brasseriedebastogne.be/	No longer in production
Pumba Stout	Minne	Stout	8.0	44.0	Somme-Leuze	http://www.brasseriedebastogne.be/	No longer in production
Ardenne Wood Mon Loup - 2020 Gouden Carolus Single Malt	Minne	Donker	12.0	N/A	Somme-Leuze	http://www.brasseriedebastogne.be/	Available
Ardenne Wood Ma Demoiselle - 2020 Jura Wine BA	Minne	Sour	7.5	25.0	Somme-Leuze	http://www.brasseriedebastogne.be/	
Wood Vinum Sauternes	Minne	Fruitbier	10.0	23.0	Somme-Leuze	http://www.brasseriedebastogne.be/	No longer in production
Wood Vinum Meursault	Minne	Fruitbier	10.0	23.0	Somme-Leuze	http://www.brasseriedebastogne.be/	No longer in production
Wood Vinum Coteaux Du Layon	Minne	Fruitbier	10.0	23.0	Somme-Leuze	http://www.brasseriedebastogne.be/	No longer in production
Wood Triple	Minne	Tripel	8.5	26.0	Somme-Leuze	http://www.brasseriedebastogne.be/	No longer in production
Ardenne Pale Ale	Minne	Pale ale	5.0	N/A	Somme-Leuze	http://www.brasseriedebastogne.be/	Available
Le Dinantais	Minne	Blond	5.3	N/A	Somme-Leuze	http://www.brasseriedebastogne.be/	Available
Vieille Rouge d'Ardenne	Minne	Sour	8.0	N/A	Somme-Leuze	http://www.brasseriedebastogne.be/	Available
Lucius	Purleuse	Blond	6.5	N/A	Ath	N/A	Available
Barrel Aged Stout - Elijah Craig	Totem	Stout	10.0	N/A	Evergem	http://totembeer.com/	No longer in production
Billy	De Feniks	Lager - Red	6.9	N/A	Heule 	https://brouwerijdefeniks.be	No longer in production
BRICKX Original	Brickx	Blond	7.5	N/A	Geetbets 	https://www.brickxdrinks.com	Available
Chateau d'Ours de Sanglier	Sweynbeer	Barleywine	11.3	N/A	Elewijt	https://sweynbeer.be/	Available
Cuvée Cathy	Alvinne	Sour	8.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	Available
Cuvée Jakub	Alvinne	Sour	7.0	N/A	Moen/Zwevegem 	https://www.alvinne.com/	Available
Dansaert Cider Lambic	Brussels Beer Project	Lambic - Fruit	6.5	N/A	Brussel	http://beerproject.be/?lang=nl	No longer in production
Dansaert Grappa Lambic	Brussels Beer Project	Lambic - Traditional	6.0	N/A	Brussel	http://beerproject.be/?lang=nl	Available
Dansaert Sonic Freefall	Brussels Beer Project	Farmhouse Ale - Saison	7.3	N/A	Brussel	http://beerproject.be/?lang=nl	No longer in production
Dansaert De Aquí Par Allá	Brussels Beer Project	Flanders Red Ale	6.7	N/A	Brussel	http://beerproject.be/?lang=nl	Available
Dansaert Go West Red Sally	Brussels Beer Project	Flanders Red Ale	7.7	N/A	Brussel	http://beerproject.be/?lang=nl	Available
Dansaert Cherish the Cherries	Brussels Beer Project	Sour	6.2	N/A	Brussel	http://beerproject.be/?lang=nl	Available
Dansaert Pinot Noir Lambic	Brussels Beer Project	Lambic	7.0	N/A	Brussel	http://beerproject.be/?lang=nl	Available
DBL FRT IPA	Brussels Beer Project	IPA	8.0	40.0	Brussel	http://beerproject.be/?lang=nl	Available
Pinard de Bruxelles BA	Brussels Beer Project	Fruitbier	7.5	N/A	Brussel	http://beerproject.be/?lang=nl	
Cuvée Francisca	Lindemans	Gueuze	8.0	N/A	Vlezenbeek	https://www.lindemans.be/	Available
Deux Ours	Deux Ours	Tripel	8.5	N/A	Modave	https://deuxours.store/	Available
Dr Juice - Acid Junk	NovaBirra	IPA	4.5	N/A	Boussu	https://www.novabirra.com/nl/	
Dr Juice - Acid Junk Blackberry	NovaBirra	Sour	4.5	10.0	Boussu	https://www.novabirra.com/nl/	
Eigen Kweek	De Mortselarij	Blond	6.5	N/A	Mortsel	https://www.demortselarij.be/	Available
Lobo Tømy	De Mortselarij	IPA	7.8	42.0	Mortsel	https://www.demortselarij.be/	No longer in production
Enfin Blonde	NPD Natoye Peace Brasserie	Blond	7.5	23.0	Natoye	https://www.npbrasserie.com	Available
FF. B. 2	NPD Natoye Peace Brasserie	Blond	8.2	30.0	Natoye	https://www.npbrasserie.com	Available
Qi - Vrée	NPD Natoye Peace Brasserie	Saison	7.2	26.0	Natoye	https://www.npbrasserie.com	Available
Devil Drop	Brussels Beer Project	IPA	5.5	50.0	Brussel	http://beerproject.be/?lang=nl	No longer in production
Early Summer	Stroom	Blond	7.0	31.0	Gent	https://stroombrouwers.be/	No longer in production
Belgian Stars and Stripes	Stroom	IPA	6.2	39.0	Gent	https://stroombrouwers.be/	Available
Supreme	Stroom	Sour	4.2	N/A	Gent	https://stroombrouwers.be/	No longer in production
The House	Stroom	Stout	6.5	N/A	Gent	https://stroombrouwers.be/	No longer in production
Boulet	Stroom	Blond	6.5	30.0	Gent	https://stroombrouwers.be/	Available
Forel	Stroom	Witbier	5.4	27.0	Gent	https://stroombrouwers.be/	Available
Yak	Stroom	Saison	7.1	25.0	Gent	https://stroombrouwers.be/	No longer in production
Friet Rock Metal Rock Beer Spicy	Misty Moon	Chilli / Chile Beer	6.66	N/A	Mechelen	https://www.brouwerij-mistymoon.com/	Available
Friet Rock Metal Rock Bier Regular	Misty Moon	Blond	6.66	N/A	Mechelen	https://www.brouwerij-mistymoon.com/	Available
Gorille Rum	Kluiz	Blond	5.0	N/A	Mont-de-l'Enclus	http://www.kluiz.be/nl/	Available
Bos	Kluiz	Fruitbier	4.5	N/A	Mont-de-l'Enclus	http://www.kluiz.be/nl/	No longer in production
Bons Baisers	Kluiz	Blond	4.8	24.0	Mont-de-l'Enclus	http://www.kluiz.be/nl/	No longer in production
Calmont Blond	Kluiz	Blond	6.4	N/A	Mont-de-l'Enclus	http://www.kluiz.be/nl/	
Calmont Tripel	Kluiz	Tripel	10.0	N/A	Mont-de-l'Enclus	http://www.kluiz.be/nl/	Available
Calmont Wood Forest Fruit	Kluiz	Fruitbier	4.5	N/A	Mont-de-l'Enclus	http://www.kluiz.be/nl/	
Kluiz Saison	Kluiz	Saison	5.0	N/A	Mont-de-l'Enclus	http://www.kluiz.be/nl/	Available
Kluizet	Kluiz	Blond	4.5	N/A	Mont-de-l'Enclus	http://www.kluiz.be/nl/	No longer in production
La Palais Du Rire	Microbrasserie de Thiaumont	Blond	5.5	N/A	Thiaumont	N/A	
Hard To Get Bourbon Barrel Aged	Dok Brewing Company	Stout	11.5	45.0	Gent	https://www.dokbrewingcompany.be	Available
't Verkennerke	BeerSelect - Gent	Blond	7.0	35.0	Sint-Denijs-Westrem	https://www.beerselect.be/	Available
